index,title,url,press,date,keyword,content,Scraped_date
14,"삼성SDS, 리튬 배터리 항공운송 국제표준인증 획득",http://www.newsis.com/view/?id=NISX20231204_0002544507&cID=10406&pID=13100,뉴시스,2주 전,삼성 SDS,"삼성SDS는 국제항공운송협회(IATA)의 CEIV 리튬 배터리(Center of Excellence for Independent Validators Lithium Batteries) 항공운송 인증 자격을 취득했다고 4일 밝혔다. CEIV 리튬 배터리 인증은 IATA가 리튬 배터리 운송 절차와 시설, 장비, 규정 등 260여개 항목을 평가해 국제적인 운송 전문성과 우수성을 갖춘...",2023-12-21
15,"NH證 ""삼성SDS, 내년 초 생성형 AI 출시 기대…목표가↑""",http://www.newsis.com/view/?id=NISX20231207_0002549094&cID=10403&pID=15000,뉴시스,2주 전,삼성 SDS,"NH투자증권은 7일 삼성SDS에 대해 ""정보기술(IT) 투자 축소, 물동량과 운임 약세 등 어려운 업황에도 클라우드 고성장을 통한 외형 성장과 수익성 개선, 디지털 포워딩 서비스 적용 확대로 대응하고 있다""며 ""내년 초 기업형 생성형 인공지능(AI) 서비스 출시 등 IT서비스, 물류사업 고도화가 기대된다""고...",2023-12-21
16,삼성물산도 타깃됐다…행동주의펀드 움직임 '심상치 않네',http://news.tf.co.kr/read/economy/2062404.htm,더팩트언론사 선정,2일 전,삼성 SDS,"실제로 홍라희 전 리움 관장과 이부진 사장, 이서현 이사장은 지난 10월 31일 삼성전자와 삼성물산, 삼성SDS 등 삼성 계열사 지분을 상속세 납부용으로 일부 매각하는 신탁 계약을 체결했다. 이부진 사장은 유일하게 삼성물산 지분(0.65%)도 매각한다. 이에 오너 일가의 계열사 지분이 감소하는 기간에...",2023-12-21
17,"삼성SDS, 김대우·오영석 부사장 승진…첫 30대 상무 배출",https://economist.co.kr/article/view/ecn202311290057,이코노미스트언론사 선정,3주 전,삼성 SDS,"삼성SDS가 처음으로 30대 상무를 내부 승진시키는 등 2024년 정기 임원 인사를 실시했다고 29일 밝혔다. 이번 인사에서는 부사장 2명, 상무 7명이 승진했다. 30대 임원으로 발탁된 권영대 상무는 강화학습을 활용한 조합 최적화 기술을 연구해 세계 최고 권위 인공지능(AI) 학회인 신경정보처리시스템학회...",2023-12-21
18,"삼성, 이웃사랑 500억원 기부... 25년간 누적 8200억원",https://www.futurechosun.com/?p=83033,더나은미래,2일 전,삼성 SDS,"올 연말 성금은 삼성전자, 삼성디스플레이, 삼성SDI, 삼성전기, 삼성SDS, 삼성생명, 삼성화재, 삼성카드, 삼성증권, 삼성물산, 삼성엔지니어링, 제일기획, 에스원 등 23개 관계사가 참여했다. 사회공헌 활동도 그룹 임직원이 함께한다. 지난달 1일부터 14일까지 열린 ‘나눔위크’에서 임직원은 ▲각 사업장...",2023-12-21
19,"SK증권 ""삼성SDS, 내년 기업가치 증가 예상…목표주가 23.5% 상향""",https://www.news1.kr/articles/5253971,뉴스1,2주 전,삼성 SDS,"SK증권(001510)이 삼성SDS(018260)에 대해 2024년 기업가치 증가가 예상된다며 목표주가를 기존 17만원에서 21만원으로 23.5% 상향했다. 투자의견은 매수를 유지했다. 최관순 SK증권 연구원은 7일 보고서를 통해 ""삼성SDS는 올해 체질개선을 통한 장기 성장 동력을 확보했다""며 이같이 밝혔다. 최 연구원은...",2023-12-21
0,"포스코, 정기 임원인사…주요 그룹사 사장단 인사는 미뤄",https://biz.chosun.com/industry/company/2023/12/20/SUOYVAR7RNGZVBUN5KH45I6U3M/?utm_source=naver&utm_medium=original&utm_campaign=biz,조선비즈언론사 선정,16시간 전,포스코,"김지용 포스코홀딩스 미래기술연구원장 사장 승진 포스코그룹이 내년도 임원 정기인사를 20일 발표했다. 회사는 이번 인사에 대해 그룹 7대 핵심 사업의 중장기 성장 전략에 맞춰 그룹 내 인적역량을 적재적소에 재배치, 혁신을 도모하는 데 집중했다고 밝혔다. 그룹은 현재 회장 선임 프로세스가...",2023-12-21
1,[프로필]김지용 포스코홀딩스 미래기술연구원 사장,http://www.newsis.com/view/?id=NISX20231220_0002565617&cID=13001&pID=13000,뉴시스언론사 선정,16시간 전,포스코,"포스코그룹은 2024년 임원 정기인사를 통해 김지용 포스코홀딩스 미래기술연구원 원장(부사장)이 사장으로 승진했다고 20일 밝혔다. 김지용 사장은 포스코 안전환경본부장, 광양제철소장, 해외법인장(인도네시아), 신소재사업실장, 자동차강판수출실장 등을 역임하고, 현재는 그룹 최고기술책임자(CTO)로서...",2023-12-21
2,포스코 ‘셀프 연임’ 폐지…최정우 거취 결정 임박,https://biz.sbs.co.kr/article_hub/20000149391?division=NAVER,SBS Biz언론사 선정,21시간 전,포스코,"차기 회장 선출을 앞둔 포스코그룹이 현직 회장의 연임에 유리한 규정인 이른바 '셀프 연임' 혜택 규정을 폐지했습니다. 최정우 포스코그룹 회장은 이르면 오늘(20일) 진퇴 의사를 밝힐 것으로 보입니다. 김정연 기자, 어제(19일) 이사회가 저녁 늦게 끝났는데, 어떤 결과가 나온 겁니까? [기자] 홀딩스는...",2023-12-21
3,"포스코그룹, 정기 임원 인사 단행",http://www.segye.com/newsView/20231220514901?OutUrl=naver,세계일보,16시간 전,포스코,"그룹내 인적역량 재배치 및 혁신에 초점, 미래성장사업 실행력 강화 포스코그룹 신성장 분야의 사업역량 강화를 위한 외부 우수인재 영입 지속 성과주의 원칙하에 미래지속 성장을 위한 세대교체 단행 CEO선임 프로세스 가동 시점 고려, 주요 그룹사 사장단 및 홀딩스 임원 인사는 추후 시행...",2023-12-21
4,"포스코그룹 정기 임원인사…김지용 미래기술연구원장, 사장 승진",https://www.yna.co.kr/view/AKR20231220135300003?input=1195m,연합뉴스,16시간 전,포스코,"포스코, 철강전문가 중용…수소환원제철 기술 조직 강화 외부전문가 영입 활발…삼성SDI 윤태일 상무, 포스코퓨처엠으로 주요 그룹사 사장단 및 홀딩스 임원 인사, 회장 선임절차 후 진행 (서울=연합뉴스) 김동규 기자 = 그룹은 20일 김지용 홀딩스 미래기술연구원장(부사장)을 사장으로 승진...",2023-12-21
