index,title,url,press,date,keyword,content,filtered,isBlacklist,Scraped_date
3,연간 1000톤 그린수소 생산 위한 역대급 지원,http://www.gasnews.com/news/articleView.html?idxno=104415,가스신문,2022.04.06.,지필로스 암모니아 투자계획 해외,"활용할 계획이다. 주관기관인 한국남부발전을 비롯해 할로하이드로젠, 선보유니텍, SK에코플랜트, 예스티, 지필로스, 한국수력원자력, 가스기술공사, 에너지기술연구원, 한국에너지공단, 미래기준연구소, 제주에너지공사, 제주대학교, 제주도청 등이 참여하고 있다. 수전해 시장에 팀코리아(Team Korea)...",fail,Not in Blacklist,2023-12-26
4,"""수소분야별 전문인력 육성 시급""",http://www.todayenergy.kr/news/articleView.html?idxno=247622,투데이에너지,2022.04.26.,지필로스 암모니아 투자계획 해외,"43조원을 투자할 계획""이라며 ""국내 청정수소 생산은 2030년 블루수소 75만톤, 그린수소 25만톤 등 총 100만톤을 2050년 블루수소 200만톤, 그린수소 300만톤 등... 남 회장은 ""수소는 생산부문에서는 그레이수소에서 그린, 블루수소로 저장·운송부문에서는 고압기체수소에서 액화수소, 그린로...",fail,Not in Blacklist,2023-12-26
5,[Who Is ?] 정연인 두산에너빌리티 대표이사 사장,https://www.businesspost.co.kr/BP?command=article_view&num=325070,비즈니스포스트,2023.08.23.,지필로스 암모니아 투자계획 해외,수소의 저장·운반을 용이하게 하는 암모니아 분야로도 발을 넓히고 있다. 수소와 질소의 화함물인 암모니아는 액화수소와 비교해 단위 부피당 1.... 민간투자계획을 발표하고 있다. <연합뉴스> 30년 넘는 풍부한 현장경험을 바탕으로 뛰어난 사업관리역량을 갖췄다는 평가를 받는다. 정연인은 2019년 3월...,fail,Blacklist,2023-12-26
6,[창간특집] 수소산업 글로벌 선도 방안은,http://www.todayenergy.kr/news/articleView.html?idxno=252426,투데이에너지,2022.09.19.,지필로스 암모니아 투자계획 해외,"수소·암모니아를 활용한 발전을 확대해 나갈 계획이라고 밝혀 민간 투자를 위한 정부의 지원 확대가 기대되는 상황이다. ■수소전문기업 지정 지속... 하이에어코리아 △유한정밀 △지필로스 등 11개 사를 지정했다. 정부는 2040년까지 1,000개의 수소전문기업을 육성하고 이를 위해 다양한 부문에서...",fail,Not in Blacklist,2023-12-26
7,"“수소경제 활성화, 전문인력 양성 최우선 과제”",http://amenews.kr/news/view.php?idx=48618,신소재경제신문,2022.04.27.,지필로스 암모니아 투자계획 해외,"그린암모니아로 다양화 되며, 활용분야에서는 연료전지에서 상용차 및 수소모빌리티, 수소혼소발전, 석유화학 및 제철 등의 산업용으로 동향이 변화한다고 밝혔다. SK, 현대차, 포스코, 한화, 효성 등 국내 주요 그룹들의 수소 들이 지속 발표되고 있으며 기술 및 사업, 를 모두 참여하는 기업들이...",fail,Not in Blacklist,2023-12-26
8,연간 1000톤 그린수소 생산 위한 역대급 지원,http://www.gasnews.com/news/articleView.html?idxno=104415,가스신문,2022.04.06.,지필로스 암모니아 투자계획 해외,"활용할 계획이다. 주관기관인 한국남부발전을 비롯해 할로하이드로젠, 선보유니텍, SK에코플랜트, 예스티, 지필로스, 한국수력원자력, 가스기술공사, 에너지기술연구원, 한국에너지공단, 미래기준연구소, 제주에너지공사, 제주대학교, 제주도청 등이 참여하고 있다. 수전해 시장에 팀코리아(Team Korea)...",fail,Not in Blacklist,2023-12-26
9,"""수소분야별 전문인력 육성 시급""",http://www.todayenergy.kr/news/articleView.html?idxno=247622,투데이에너지,2022.04.26.,지필로스 암모니아 투자계획 해외,"43조원을 투자할 계획""이라며 ""국내 청정수소 생산은 2030년 블루수소 75만톤, 그린수소 25만톤 등 총 100만톤을 2050년 블루수소 200만톤, 그린수소 300만톤 등... 남 회장은 ""수소는 생산부문에서는 그레이수소에서 그린, 블루수소로 저장·운송부문에서는 고압기체수소에서 액화수소, 그린로...",fail,Not in Blacklist,2023-12-26
10,[Who Is ?] 정연인 두산에너빌리티 대표이사 사장,https://www.businesspost.co.kr/BP?command=article_view&num=325070,비즈니스포스트,2023.08.23.,지필로스 암모니아 투자계획 해외,수소의 저장·운반을 용이하게 하는 암모니아 분야로도 발을 넓히고 있다. 수소와 질소의 화함물인 암모니아는 액화수소와 비교해 단위 부피당 1.... 민간투자계획을 발표하고 있다. <연합뉴스> 30년 넘는 풍부한 현장경험을 바탕으로 뛰어난 사업관리역량을 갖췄다는 평가를 받는다. 정연인은 2019년 3월...,fail,Blacklist,2023-12-26
11,[창간특집] 수소산업 글로벌 선도 방안은,http://www.todayenergy.kr/news/articleView.html?idxno=252426,투데이에너지,2022.09.19.,지필로스 암모니아 투자계획 해외,"수소·암모니아를 활용한 발전을 확대해 나갈 계획이라고 밝혀 민간 투자를 위한 정부의 지원 확대가 기대되는 상황이다. ■수소전문기업 지정 지속... 하이에어코리아 △유한정밀 △지필로스 등 11개 사를 지정했다. 정부는 2040년까지 1,000개의 수소전문기업을 육성하고 이를 위해 다양한 부문에서...",fail,Not in Blacklist,2023-12-26
12,"“수소경제 활성화, 전문인력 양성 최우선 과제”",http://amenews.kr/news/view.php?idx=48618,신소재경제신문,2022.04.27.,지필로스 암모니아 투자계획 해외,"그린암모니아로 다양화 되며, 활용분야에서는 연료전지에서 상용차 및 수소모빌리티, 수소혼소발전, 석유화학 및 제철 등의 산업용으로 동향이 변화한다고 밝혔다. SK, 현대차, 포스코, 한화, 효성 등 국내 주요 그룹들의 수소 들이 지속 발표되고 있으며 기술 및 사업, 를 모두 참여하는 기업들이...",fail,Not in Blacklist,2023-12-26
13,연간 1000톤 그린수소 생산 위한 역대급 지원,http://www.gasnews.com/news/articleView.html?idxno=104415,가스신문,2022.04.06.,지필로스 암모니아 투자계획 해외,"활용할 계획이다. 주관기관인 한국남부발전을 비롯해 할로하이드로젠, 선보유니텍, SK에코플랜트, 예스티, 지필로스, 한국수력원자력, 가스기술공사, 에너지기술연구원, 한국에너지공단, 미래기준연구소, 제주에너지공사, 제주대학교, 제주도청 등이 참여하고 있다. 수전해 시장에 팀코리아(Team Korea)...",fail,Not in Blacklist,2023-12-26
14,"""수소분야별 전문인력 육성 시급""",http://www.todayenergy.kr/news/articleView.html?idxno=247622,투데이에너지,2022.04.26.,지필로스 암모니아 투자계획 해외,"43조원을 투자할 계획""이라며 ""국내 청정수소 생산은 2030년 블루수소 75만톤, 그린수소 25만톤 등 총 100만톤을 2050년 블루수소 200만톤, 그린수소 300만톤 등... 남 회장은 ""수소는 생산부문에서는 그레이수소에서 그린, 블루수소로 저장·운송부문에서는 고압기체수소에서 액화수소, 그린로...",fail,Not in Blacklist,2023-12-26
15,[Who Is ?] 정연인 두산에너빌리티 대표이사 사장,https://www.businesspost.co.kr/BP?command=article_view&num=325070,비즈니스포스트,2023.08.23.,지필로스 암모니아 투자계획 해외,수소의 저장·운반을 용이하게 하는 암모니아 분야로도 발을 넓히고 있다. 수소와 질소의 화함물인 암모니아는 액화수소와 비교해 단위 부피당 1.... 민간투자계획을 발표하고 있다. <연합뉴스> 30년 넘는 풍부한 현장경험을 바탕으로 뛰어난 사업관리역량을 갖췄다는 평가를 받는다. 정연인은 2019년 3월...,fail,Blacklist,2023-12-26
16,[창간특집] 수소산업 글로벌 선도 방안은,http://www.todayenergy.kr/news/articleView.html?idxno=252426,투데이에너지,2022.09.19.,지필로스 암모니아 투자계획 해외,"수소·암모니아를 활용한 발전을 확대해 나갈 계획이라고 밝혀 민간 투자를 위한 정부의 지원 확대가 기대되는 상황이다. ■수소전문기업 지정 지속... 하이에어코리아 △유한정밀 △지필로스 등 11개 사를 지정했다. 정부는 2040년까지 1,000개의 수소전문기업을 육성하고 이를 위해 다양한 부문에서...",fail,Not in Blacklist,2023-12-26
17,"“수소경제 활성화, 전문인력 양성 최우선 과제”",http://amenews.kr/news/view.php?idx=48618,신소재경제신문,2022.04.27.,지필로스 암모니아 투자계획 해외,"그린암모니아로 다양화 되며, 활용분야에서는 연료전지에서 상용차 및 수소모빌리티, 수소혼소발전, 석유화학 및 제철 등의 산업용으로 동향이 변화한다고 밝혔다. SK, 현대차, 포스코, 한화, 효성 등 국내 주요 그룹들의 수소 들이 지속 발표되고 있으며 기술 및 사업, 를 모두 참여하는 기업들이...",fail,Not in Blacklist,2023-12-26
18,연간 1000톤 그린수소 생산 위한 역대급 지원,http://www.gasnews.com/news/articleView.html?idxno=104415,가스신문,2022.04.06.,지필로스 암모니아 투자계획 해외,"활용할 계획이다. 주관기관인 한국남부발전을 비롯해 할로하이드로젠, 선보유니텍, SK에코플랜트, 예스티, 지필로스, 한국수력원자력, 가스기술공사, 에너지기술연구원, 한국에너지공단, 미래기준연구소, 제주에너지공사, 제주대학교, 제주도청 등이 참여하고 있다. 수전해 시장에 팀코리아(Team Korea)...",fail,Not in Blacklist,2023-12-26
19,"""수소분야별 전문인력 육성 시급""",http://www.todayenergy.kr/news/articleView.html?idxno=247622,투데이에너지,2022.04.26.,지필로스 암모니아 투자계획 해외,"43조원을 투자할 계획""이라며 ""국내 청정수소 생산은 2030년 블루수소 75만톤, 그린수소 25만톤 등 총 100만톤을 2050년 블루수소 200만톤, 그린수소 300만톤 등... 남 회장은 ""수소는 생산부문에서는 그레이수소에서 그린, 블루수소로 저장·운송부문에서는 고압기체수소에서 액화수소, 그린로...",fail,Not in Blacklist,2023-12-26
20,[Who Is ?] 정연인 두산에너빌리티 대표이사 사장,https://www.businesspost.co.kr/BP?command=article_view&num=325070,비즈니스포스트,2023.08.23.,지필로스 암모니아 투자계획 해외,수소의 저장·운반을 용이하게 하는 암모니아 분야로도 발을 넓히고 있다. 수소와 질소의 화함물인 암모니아는 액화수소와 비교해 단위 부피당 1.... 민간투자계획을 발표하고 있다. <연합뉴스> 30년 넘는 풍부한 현장경험을 바탕으로 뛰어난 사업관리역량을 갖췄다는 평가를 받는다. 정연인은 2019년 3월...,fail,Blacklist,2023-12-26
21,[창간특집] 수소산업 글로벌 선도 방안은,http://www.todayenergy.kr/news/articleView.html?idxno=252426,투데이에너지,2022.09.19.,지필로스 암모니아 투자계획 해외,"수소·암모니아를 활용한 발전을 확대해 나갈 계획이라고 밝혀 민간 투자를 위한 정부의 지원 확대가 기대되는 상황이다. ■수소전문기업 지정 지속... 하이에어코리아 △유한정밀 △지필로스 등 11개 사를 지정했다. 정부는 2040년까지 1,000개의 수소전문기업을 육성하고 이를 위해 다양한 부문에서...",fail,Not in Blacklist,2023-12-26
22,"“수소경제 활성화, 전문인력 양성 최우선 과제”",http://amenews.kr/news/view.php?idx=48618,신소재경제신문,2022.04.27.,지필로스 암모니아 투자계획 해외,"그린암모니아로 다양화 되며, 활용분야에서는 연료전지에서 상용차 및 수소모빌리티, 수소혼소발전, 석유화학 및 제철 등의 산업용으로 동향이 변화한다고 밝혔다. SK, 현대차, 포스코, 한화, 효성 등 국내 주요 그룹들의 수소 들이 지속 발표되고 있으며 기술 및 사업, 를 모두 참여하는 기업들이...",fail,Not in Blacklist,2023-12-26
23,연간 1000톤 그린수소 생산 위한 역대급 지원,http://www.gasnews.com/news/articleView.html?idxno=104415,가스신문,2022.04.06.,지필로스 암모니아 투자계획 해외,"활용할 계획이다. 주관기관인 한국남부발전을 비롯해 할로하이드로젠, 선보유니텍, SK에코플랜트, 예스티, 지필로스, 한국수력원자력, 가스기술공사, 에너지기술연구원, 한국에너지공단, 미래기준연구소, 제주에너지공사, 제주대학교, 제주도청 등이 참여하고 있다. 수전해 시장에 팀코리아(Team Korea)...",fail,Not in Blacklist,2023-12-26
24,"""수소분야별 전문인력 육성 시급""",http://www.todayenergy.kr/news/articleView.html?idxno=247622,투데이에너지,2022.04.26.,지필로스 암모니아 투자계획 해외,"43조원을 투자할 계획""이라며 ""국내 청정수소 생산은 2030년 블루수소 75만톤, 그린수소 25만톤 등 총 100만톤을 2050년 블루수소 200만톤, 그린수소 300만톤 등... 남 회장은 ""수소는 생산부문에서는 그레이수소에서 그린, 블루수소로 저장·운송부문에서는 고압기체수소에서 액화수소, 그린로...",fail,Not in Blacklist,2023-12-26
0,'15兆 친환경 투자' HMM의 탄소감축 어디까지,http://www.fnnews.com/news/202310101635244005,파이낸셜뉴스,2023.10.11.,파나시아 암모니아 투자계획 해외,HMM은 롯데정밀화학이 해외에서 확보한 암모니아의 해상운송을 담당한다. 암모니아 운송 선박 공급 및 선박 운영·관리 서비스를 제공한다. HMM은 탄소 포집시스템 실증 연구도 진행 중이다. 삼성중공업과 국내 친환경 설비기업 와 공동으로 추진하는 컨테이너선박용 탄소 포집시스템 실증...,success,Not in Blacklist,2023-12-26
1,내년부터 탄소배출량 넘기면 운항 제한…HMM이 찾은 온실가스 줄이는 비법 [ESG클린리더스],https://www.hankookilbo.com/News/Read/A2023110316430003188?did=NA,한국일보,2023.11.08.,파나시아 암모니아 투자계획 해외,메탄올과 암모니아 등 저탄소·무탄소 대체 연료에 대한 연구·개발(R&D)은 물론 기존 선박을 개조하거나 바이오 선박유 실증을 하는 등 다양하게 노력하고 있다. 회사가 지난해 7월 발표한 중장기 전략의 열쇳말은 '친환경'이었다. 여기엔 사업 다각화 등을 포함해 약 15조 원 규모의 이 담겼는데...,fail,Not in Blacklist,2023-12-26
2,"'글로벌 대한민국, 해운이 경쟁력이다'",http://www.dailylog.co.kr/news/articleView.html?idxno=24560,데일리로그,2023.10.25.,파나시아 암모니아 투자계획 해외,"과거 실적과 중장기 투자계획, 동종 해운업계의 온실 감축 트렌드 등을 파악해 적정한 감축 목표를 세우고 이를 실행해 나가고 있다. 세부적으로... 이를 통해 HMM은 롯데정밀화학이 해외에서 확보한 암모니아의 해상운송을 담당하고, 운송 선박의 운영 및 관리 서비스도 제공한다. HMM은 해당 협약으로...",fail,Not in Blacklist,2023-12-26
3,[Who Is ?] 김경배 HMM 대표이사 사장,https://www.businesspost.co.kr/BP?command=article_view&num=316843,비즈니스포스트,2023.06.01.,파나시아 암모니아 투자계획 해외,"김경배는 취임 첫해인 2022년 7월 15조 원 규모의 중장기 투자계획을 밝혔다. 여기에는 종합물류, 에너지 운송 및 발굴 등 잠재적 사업 다각화를 위한... 같은 달 24일에는 롯데정밀화학과 암모니아 해상운송 업무협약을 맺고 롯데정밀화학이 확보한 의 해상운송을 전담하게됐다....",fail,Blacklist,2023-12-26
4,"“내륙운송도 ‘친환경’으로”… HMM, 하반기 美서 전기트럭 운송 시범사업",https://www.viva100.com/main/view.php?key=20230528010008240,브릿지경제,2023.05.28.,파나시아 암모니아 투자계획 해외,"특히 HMM은 전기트럭의 안정적 운용을 위해 충전소 설치에 투자할 계획이다. 아울러 현재 운영 중인 해외 컨테이너 터미널 사업장에 친환경 에너지를... 생산할 계획이다. 앞서 HMM은 ‘WCE 2023’에서 ‘선박용 탄소 포집·저장 시스템’(OCCS) 연구사업, 액화 이산화탄소 수송 사업, 해상운송 사업 등...",fail,Not in Blacklist,2023-12-26
5,"HMM, 내륙운송도 '친환경'…하반기 美서 전기트럭 운송 시범사업",https://www.yna.co.kr/view/AKR20230527036100003?input=1195m,연합뉴스,2023.05.28.,파나시아 암모니아 투자계획 해외,"특히 HMM은 전기트럭의 안정적 운용을 위해 충전소 설치에 투자하겠다는 계획을 함께 밝혔다. 또 HMM은 현재 운영 중인 해외 컨테이너 터미널 사업장에... 생산할 계획이다. 아울러 HMM은 이번 기후산업국제박람회에서 '선박용 탄소 포집·저장 시스템'(OCCS) 연구사업, 액화 이산화탄소 수송 사업, ...",fail,Not in Blacklist,2023-12-26
6,2월 3주 주요 제조업 전망,http://www.laborplus.co.kr/news/articleView.html?idxno=31034,참여와혁신,2023.02.21.,파나시아 암모니아 투자계획 해외,"무탄소 연료엔 수소와 암모니아 등이 있음 ▷ 전망 - 노르웨이 선급 DNV는 지난해 LNG 추진 선박이 전 세계에서 발주된 선박의 9.7% 정도 수준이었다고... 2공장 투자 계획을 400억 달러(약 50조 8,800억 원)로 당초 계획보다 3배 늘린 바 있음. 이번 신공장은 2021년 착공한 피닉스 1공장 건설 규모인 120억 달러...",fail,Not in Blacklist,2023-12-26
7,'15兆 친환경 투자' HMM의 탄소감축 어디까지,http://www.fnnews.com/news/202310101635244005,파이낸셜뉴스,2023.10.11.,파나시아 암모니아 투자계획 해외,HMM은 롯데정밀화학이 해외에서 확보한 암모니아의 해상운송을 담당한다. 암모니아 운송 선박 공급 및 선박 운영·관리 서비스를 제공한다. HMM은 탄소 포집시스템 실증 연구도 진행 중이다. 삼성중공업과 국내 친환경 설비기업 와 공동으로 추진하는 컨테이너선박용 탄소 포집시스템 실증...,success,Not in Blacklist,2023-12-26
8,내년부터 탄소배출량 넘기면 운항 제한…HMM이 찾은 온실가스 줄이는 비법 [ESG클린리더스],https://www.hankookilbo.com/News/Read/A2023110316430003188?did=NA,한국일보,2023.11.08.,파나시아 암모니아 투자계획 해외,메탄올과 암모니아 등 저탄소·무탄소 대체 연료에 대한 연구·개발(R&D)은 물론 기존 선박을 개조하거나 바이오 선박유 실증을 하는 등 다양하게 노력하고 있다. 회사가 지난해 7월 발표한 중장기 전략의 열쇳말은 '친환경'이었다. 여기엔 사업 다각화 등을 포함해 약 15조 원 규모의 이 담겼는데...,fail,Not in Blacklist,2023-12-26
9,"'글로벌 대한민국, 해운이 경쟁력이다'",http://www.dailylog.co.kr/news/articleView.html?idxno=24560,데일리로그,2023.10.25.,파나시아 암모니아 투자계획 해외,"과거 실적과 중장기 투자계획, 동종 해운업계의 온실 감축 트렌드 등을 파악해 적정한 감축 목표를 세우고 이를 실행해 나가고 있다. 세부적으로... 이를 통해 HMM은 롯데정밀화학이 해외에서 확보한 암모니아의 해상운송을 담당하고, 운송 선박의 운영 및 관리 서비스도 제공한다. HMM은 해당 협약으로...",fail,Not in Blacklist,2023-12-26
10,[Who Is ?] 김경배 HMM 대표이사 사장,https://www.businesspost.co.kr/BP?command=article_view&num=316843,비즈니스포스트,2023.06.01.,파나시아 암모니아 투자계획 해외,"김경배는 취임 첫해인 2022년 7월 15조 원 규모의 중장기 투자계획을 밝혔다. 여기에는 종합물류, 에너지 운송 및 발굴 등 잠재적 사업 다각화를 위한... 같은 달 24일에는 롯데정밀화학과 암모니아 해상운송 업무협약을 맺고 롯데정밀화학이 확보한 의 해상운송을 전담하게됐다....",fail,Blacklist,2023-12-26
11,"“내륙운송도 ‘친환경’으로”… HMM, 하반기 美서 전기트럭 운송 시범사업",https://www.viva100.com/main/view.php?key=20230528010008240,브릿지경제,2023.05.28.,파나시아 암모니아 투자계획 해외,"특히 HMM은 전기트럭의 안정적 운용을 위해 충전소 설치에 투자할 계획이다. 아울러 현재 운영 중인 해외 컨테이너 터미널 사업장에 친환경 에너지를... 생산할 계획이다. 앞서 HMM은 ‘WCE 2023’에서 ‘선박용 탄소 포집·저장 시스템’(OCCS) 연구사업, 액화 이산화탄소 수송 사업, 해상운송 사업 등...",fail,Not in Blacklist,2023-12-26
12,"HMM, 내륙운송도 '친환경'…하반기 美서 전기트럭 운송 시범사업",https://www.yna.co.kr/view/AKR20230527036100003?input=1195m,연합뉴스,2023.05.28.,파나시아 암모니아 투자계획 해외,"특히 HMM은 전기트럭의 안정적 운용을 위해 충전소 설치에 투자하겠다는 계획을 함께 밝혔다. 또 HMM은 현재 운영 중인 해외 컨테이너 터미널 사업장에... 생산할 계획이다. 아울러 HMM은 이번 기후산업국제박람회에서 '선박용 탄소 포집·저장 시스템'(OCCS) 연구사업, 액화 이산화탄소 수송 사업, ...",fail,Not in Blacklist,2023-12-26
13,2월 3주 주요 제조업 전망,http://www.laborplus.co.kr/news/articleView.html?idxno=31034,참여와혁신,2023.02.21.,파나시아 암모니아 투자계획 해외,"무탄소 연료엔 수소와 암모니아 등이 있음 ▷ 전망 - 노르웨이 선급 DNV는 지난해 LNG 추진 선박이 전 세계에서 발주된 선박의 9.7% 정도 수준이었다고... 2공장 투자 계획을 400억 달러(약 50조 8,800억 원)로 당초 계획보다 3배 늘린 바 있음. 이번 신공장은 2021년 착공한 피닉스 1공장 건설 규모인 120억 달러...",fail,Not in Blacklist,2023-12-26
14,'15兆 친환경 투자' HMM의 탄소감축 어디까지,http://www.fnnews.com/news/202310101635244005,파이낸셜뉴스,2023.10.11.,파나시아 암모니아 투자계획 해외,HMM은 롯데정밀화학이 해외에서 확보한 암모니아의 해상운송을 담당한다. 암모니아 운송 선박 공급 및 선박 운영·관리 서비스를 제공한다. HMM은 탄소 포집시스템 실증 연구도 진행 중이다. 삼성중공업과 국내 친환경 설비기업 와 공동으로 추진하는 컨테이너선박용 탄소 포집시스템 실증...,success,Not in Blacklist,2023-12-26
15,내년부터 탄소배출량 넘기면 운항 제한…HMM이 찾은 온실가스 줄이는 비법 [ESG클린리더스],https://www.hankookilbo.com/News/Read/A2023110316430003188?did=NA,한국일보,2023.11.08.,파나시아 암모니아 투자계획 해외,메탄올과 암모니아 등 저탄소·무탄소 대체 연료에 대한 연구·개발(R&D)은 물론 기존 선박을 개조하거나 바이오 선박유 실증을 하는 등 다양하게 노력하고 있다. 회사가 지난해 7월 발표한 중장기 전략의 열쇳말은 '친환경'이었다. 여기엔 사업 다각화 등을 포함해 약 15조 원 규모의 이 담겼는데...,fail,Not in Blacklist,2023-12-26
16,"'글로벌 대한민국, 해운이 경쟁력이다'",http://www.dailylog.co.kr/news/articleView.html?idxno=24560,데일리로그,2023.10.25.,파나시아 암모니아 투자계획 해외,"과거 실적과 중장기 투자계획, 동종 해운업계의 온실 감축 트렌드 등을 파악해 적정한 감축 목표를 세우고 이를 실행해 나가고 있다. 세부적으로... 이를 통해 HMM은 롯데정밀화학이 해외에서 확보한 암모니아의 해상운송을 담당하고, 운송 선박의 운영 및 관리 서비스도 제공한다. HMM은 해당 협약으로...",fail,Not in Blacklist,2023-12-26
17,[Who Is ?] 김경배 HMM 대표이사 사장,https://www.businesspost.co.kr/BP?command=article_view&num=316843,비즈니스포스트,2023.06.01.,파나시아 암모니아 투자계획 해외,"김경배는 취임 첫해인 2022년 7월 15조 원 규모의 중장기 투자계획을 밝혔다. 여기에는 종합물류, 에너지 운송 및 발굴 등 잠재적 사업 다각화를 위한... 같은 달 24일에는 롯데정밀화학과 암모니아 해상운송 업무협약을 맺고 롯데정밀화학이 확보한 의 해상운송을 전담하게됐다....",fail,Blacklist,2023-12-26
18,"“내륙운송도 ‘친환경’으로”… HMM, 하반기 美서 전기트럭 운송 시범사업",https://www.viva100.com/main/view.php?key=20230528010008240,브릿지경제,2023.05.28.,파나시아 암모니아 투자계획 해외,"특히 HMM은 전기트럭의 안정적 운용을 위해 충전소 설치에 투자할 계획이다. 아울러 현재 운영 중인 해외 컨테이너 터미널 사업장에 친환경 에너지를... 생산할 계획이다. 앞서 HMM은 ‘WCE 2023’에서 ‘선박용 탄소 포집·저장 시스템’(OCCS) 연구사업, 액화 이산화탄소 수송 사업, 해상운송 사업 등...",fail,Not in Blacklist,2023-12-26
19,"HMM, 내륙운송도 '친환경'…하반기 美서 전기트럭 운송 시범사업",https://www.yna.co.kr/view/AKR20230527036100003?input=1195m,연합뉴스,2023.05.28.,파나시아 암모니아 투자계획 해외,"특히 HMM은 전기트럭의 안정적 운용을 위해 충전소 설치에 투자하겠다는 계획을 함께 밝혔다. 또 HMM은 현재 운영 중인 해외 컨테이너 터미널 사업장에... 생산할 계획이다. 아울러 HMM은 이번 기후산업국제박람회에서 '선박용 탄소 포집·저장 시스템'(OCCS) 연구사업, 액화 이산화탄소 수송 사업, ...",fail,Not in Blacklist,2023-12-26
20,2월 3주 주요 제조업 전망,http://www.laborplus.co.kr/news/articleView.html?idxno=31034,참여와혁신,2023.02.21.,파나시아 암모니아 투자계획 해외,"무탄소 연료엔 수소와 암모니아 등이 있음 ▷ 전망 - 노르웨이 선급 DNV는 지난해 LNG 추진 선박이 전 세계에서 발주된 선박의 9.7% 정도 수준이었다고... 2공장 투자 계획을 400억 달러(약 50조 8,800억 원)로 당초 계획보다 3배 늘린 바 있음. 이번 신공장은 2021년 착공한 피닉스 1공장 건설 규모인 120억 달러...",fail,Not in Blacklist,2023-12-26
21,'15兆 친환경 투자' HMM의 탄소감축 어디까지,http://www.fnnews.com/news/202310101635244005,파이낸셜뉴스,2023.10.11.,파나시아 암모니아 투자계획 해외,HMM은 롯데정밀화학이 해외에서 확보한 암모니아의 해상운송을 담당한다. 암모니아 운송 선박 공급 및 선박 운영·관리 서비스를 제공한다. HMM은 탄소 포집시스템 실증 연구도 진행 중이다. 삼성중공업과 국내 친환경 설비기업 와 공동으로 추진하는 컨테이너선박용 탄소 포집시스템 실증...,success,Not in Blacklist,2023-12-26
22,내년부터 탄소배출량 넘기면 운항 제한…HMM이 찾은 온실가스 줄이는 비법 [ESG클린리더스],https://www.hankookilbo.com/News/Read/A2023110316430003188?did=NA,한국일보,2023.11.08.,파나시아 암모니아 투자계획 해외,메탄올과 암모니아 등 저탄소·무탄소 대체 연료에 대한 연구·개발(R&D)은 물론 기존 선박을 개조하거나 바이오 선박유 실증을 하는 등 다양하게 노력하고 있다. 회사가 지난해 7월 발표한 중장기 전략의 열쇳말은 '친환경'이었다. 여기엔 사업 다각화 등을 포함해 약 15조 원 규모의 이 담겼는데...,fail,Not in Blacklist,2023-12-26
23,"'글로벌 대한민국, 해운이 경쟁력이다'",http://www.dailylog.co.kr/news/articleView.html?idxno=24560,데일리로그,2023.10.25.,파나시아 암모니아 투자계획 해외,"과거 실적과 중장기 투자계획, 동종 해운업계의 온실 감축 트렌드 등을 파악해 적정한 감축 목표를 세우고 이를 실행해 나가고 있다. 세부적으로... 이를 통해 HMM은 롯데정밀화학이 해외에서 확보한 암모니아의 해상운송을 담당하고, 운송 선박의 운영 및 관리 서비스도 제공한다. HMM은 해당 협약으로...",fail,Not in Blacklist,2023-12-26
24,[Who Is ?] 김경배 HMM 대표이사 사장,https://www.businesspost.co.kr/BP?command=article_view&num=316843,비즈니스포스트,2023.06.01.,파나시아 암모니아 투자계획 해외,"김경배는 취임 첫해인 2022년 7월 15조 원 규모의 중장기 투자계획을 밝혔다. 여기에는 종합물류, 에너지 운송 및 발굴 등 잠재적 사업 다각화를 위한... 같은 달 24일에는 롯데정밀화학과 암모니아 해상운송 업무협약을 맺고 롯데정밀화학이 확보한 의 해상운송을 전담하게됐다....",fail,Blacklist,2023-12-26
25,"“내륙운송도 ‘친환경’으로”… HMM, 하반기 美서 전기트럭 운송 시범사업",https://www.viva100.com/main/view.php?key=20230528010008240,브릿지경제,2023.05.28.,파나시아 암모니아 투자계획 해외,"특히 HMM은 전기트럭의 안정적 운용을 위해 충전소 설치에 투자할 계획이다. 아울러 현재 운영 중인 해외 컨테이너 터미널 사업장에 친환경 에너지를... 생산할 계획이다. 앞서 HMM은 ‘WCE 2023’에서 ‘선박용 탄소 포집·저장 시스템’(OCCS) 연구사업, 액화 이산화탄소 수송 사업, 해상운송 사업 등...",fail,Not in Blacklist,2023-12-26
26,"HMM, 내륙운송도 '친환경'…하반기 美서 전기트럭 운송 시범사업",https://www.yna.co.kr/view/AKR20230527036100003?input=1195m,연합뉴스,2023.05.28.,파나시아 암모니아 투자계획 해외,"특히 HMM은 전기트럭의 안정적 운용을 위해 충전소 설치에 투자하겠다는 계획을 함께 밝혔다. 또 HMM은 현재 운영 중인 해외 컨테이너 터미널 사업장에... 생산할 계획이다. 아울러 HMM은 이번 기후산업국제박람회에서 '선박용 탄소 포집·저장 시스템'(OCCS) 연구사업, 액화 이산화탄소 수송 사업, ...",fail,Not in Blacklist,2023-12-26
