,cnt,description,link,org_link,pDate,title
571,572,"<b>스마일게이트인베스트먼트</b>, 원익투자파트너스 등 벤처캐피털을 비롯해 에이치프라이빗에쿼티, 이스트브릿지파트너스, 제네시스프라이빗에쿼티 등의 사모펀드(PEF) 운용사까지 면면들이 다양하다. 증권사와... ",https://www.topdaily.kr/articles/93846,https://www.topdaily.kr/articles/93846,2023-05-19 12:38:00,"산업은행 '혁신성장펀드 1차', 평균 경쟁률 4대 1"
572,573,"사업이 제도적으로 가능성을 입증받으면서 투자자들의 관심은 높아졌고, 시리즈A에 아이디벤처스를 비롯해 <b>스마일게이트인베스트먼트</b>, 디티앤<b>인베스트먼트</b>, 대교<b>인베스트먼트</b> 등 다수의 벤처캐피탈이 참여했다.... ",http://www.fnnews.com/news/202305171821353599,http://www.fnnews.com/news/202305171821353599,2023-05-17 19:27:00,'창작자들의 놀이터' 백패커·와디즈 &quot;마켓 플랫폼 집중 투자&quot; [혁신의 숲에서...
573,574,"<b>스마일게이트인베스트먼트</b>가 해외 투자를 확대하기 위한 펀드 결성을 마무리했다. 인도, 동남아시아 등 성장성 높은 지역에서 유망 스타트업을 발굴한다는 복안이다. 15일 모험자본투자업계에 따르면... ",https://www.thebell.co.kr/free/content/ArticleView.asp?key=202305151320255720101383,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202305151320255720101383,2023-05-17 08:42:00,"[더벨]<b>스마일게이트</b>인베, 글로벌 투자 펀드 출항 임박"
574,575,"올해 LG유플러스, <b>스마일게이트인베스트먼트</b> 등으로부터 50억원 규모의 시리즈A 투자를 유치했다. 그로비교육은 2021년 설립된 영유아 에듀테크 기업이다. 2022년 말 유아 스마트학습 플랫폼 '슈퍼브이'를 론칭했다. 4~8세... ",https://www.bloter.net/news/articleView.html?idxno=601686,https://www.bloter.net/news/articleView.html?idxno=601686,2023-05-16 15:45:00,"LGU+, 1분기 투자기업 살펴보니…플랫폼 고도화 '방점'"
575,576,"12일 투자은행(IB) 업계에 따르면 설로인은 이달 말 <b>스마일게이트인베스트먼트</b>, 인라이트벤처스 등 다수의 기존 투자자를 대상으로 50억원 규모 전환사채(CB)를 발행한다. 작년에 시리즈B 브릿지 투자로 약 450억원을... ",https://www.hankyung.com/finance/article/202305121182r,https://www.hankyung.com/finance/article/202305121182r,2023-05-16 09:25:00,"'푸드테크' 설로인, 50억 시리즈B 브릿지 투자 유치"
576,577,"퓨처플레이, 본엔젤스, 카카오벤처스, <b>스마일게이트인베스트먼트</b> 등 이름만 대면 알 만한 투자자들이 모였다. 시드(초기) 라운드에서는 김봉진 우아한형제들 의장, 김상헌 전 네이버 대표, 김창원 타파스미디어 대표... ",https://www.hankyung.com/it/article/202305120605i,https://www.hankyung.com/it/article/202305120605i,2023-05-15 17:21:00,&quot;조급해하지 마세요&quot;…창업가 4인방이 말하는 투자 유치 이야기 [긱스]
577,578,"SK증권, 골든오크<b>인베스트먼트</b>, <b>스마일게이트인베스트먼트</b>, CJ<b>인베스트먼트</b>, BNK투자증권 등이 투자사로 참여했다. 트래블월렛을 이끄는 창업자 김형우 대표(사진)은 시리즈C 라운드 투자를 유치하면서 시장에서 책정된... ",https://www.thebell.co.kr/free/content/ArticleView.asp?key=202305100835394100103111,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202305100835394100103111,2023-05-12 09:38:00,[더벨][thebell interview]김형우 트래블월렛 대표 &quot;일부러 밸류 낮게 책정했...
578,579,ESG 기준 잇따라 내놓는 VC들 <b>스마일게이트인베스트먼트</b>는 ESG 투자에 가장 적극적인 운용사로 꼽힌다. 2021년부터 투자심의위원회에 상정된 기업의 사업 내용이 환경·사회적으로 긍정적 영향을 미치는지 평가하고... ,https://www.hankyung.com/it/article/202305077933i,https://www.hankyung.com/it/article/202305077933i,2023-05-10 09:17:00,'착한' 스타트업에 투자하는 VC들[긱스]
579,580,"93%를 보유하고 있다. 2대 주주는 중국 텐센트로 지분 20%를 들고 있는 것으로 알려졌다. 이외 카카오벤처스와 위메이드, IMM<b>인베스트먼트</b>, <b>스마일게이트인베스트먼트</b> 등이 주주로 참여했다.",https://www.hankyung.com/finance/article/202305091403r,https://www.hankyung.com/finance/article/202305091403r,2023-05-09 11:08:00,"'유니콘 게임개발사' 시프트업, IPO 주관사 숏리스트 5곳 선정"
580,581,또 <b>스마일게이트인베스트먼트</b>가 운용하는 'XR콘텐츠펀드' 지분(10억원)과 메이플투자파트너스의 'MIP글로벌콘텐츠펀드' 지분(25억원) 등도 취득했다. 기업 두곳의 구주도 펀드에 편입됐다. 모태펀드가 펀드 약정총액의... ,https://dealsite.co.kr/articles/103281,https://dealsite.co.kr/articles/103281,2023-05-09 08:36:00,"위벤처스, 500억 세컨더리 투자 속도 높인다"
581,582,"IMM<b>인베스트먼트</b>, <b>스마일게이트인베스트먼트</b> 등 여러 재무적 투자자(FI)도 지분을 보유 중이다. 가장 최근인 2022년 7월 투자자로 참여한 이들 FI는 당시 시프트업의 기업가치를 약 1조원으로 평가했다. 업계에선 이미... ",https://www.thebell.co.kr/free/content/ArticleView.asp?key=202305041619297520101691,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202305041619297520101691,2023-05-08 17:12:00,"[더벨][IPO 모니터]시프트업, 제안서 접수 마감…증권사 대부분 입찰"
582,583,(SJ투자파트너스·스파크랩·대교<b>인베스트먼트</b>·티<b>인베스트먼트</b>·프라이머사제파트너스·DS자산운용·바인벤처스·스틱벤처스·<b>스마일게이트인베스트먼트</b>·신한벤처투자·로우파트너스·미래에셋벤처투자... ,https://view.asiae.co.kr/article/2023050812461018634,https://view.asiae.co.kr/article/2023050812461018634,2023-05-08 12:47:00,기업은행 창업육성 플랫폼 ‘IBK창공’ 대전 3기 데모데이 성료
583,584,관계자(△SJ투자파트너스 △스파크랩 △대교<b>인베스트먼트</b> △티<b>인베스트먼트</b> △프라이머사제파트너스 △DS자산운용 △바인벤처스 △스틱벤처스 △<b>스마일게이트인베스트먼트</b> △신한벤처투자 △로우파트너스... ,http://www.edaily.co.kr/news/newspath.asp?newsid=02145126635606952,http://www.edaily.co.kr/news/newspath.asp?newsid=02145126635606952,2023-05-08 10:43:00,"기업은행, ‘IBK창공 대전 3기 데모데이’ 성료"
584,585,LB<b>인베스트먼트</b>와 <b>스마일게이트인베스트먼트</b> 등도 싱가포르를 통한 동남아 진출을 타진하고 있는 것으로 알려졌다. 다만 싱가포르 등 일부 국가를 제외하면 회수시장이 발달하지 못했다는 점은 약점이다. 경기... ,https://www.etnews.com/20230504000151,https://www.etnews.com/20230504000151,2023-05-07 16:02:00,글로벌 VC 서울서 모인다.
585,586,"2016년 재무적 투자자(FI)로 이름을 올린 카카오벤처스를 시작으로 2018년 위메이드(112040), 2020년 대성창업투자, 지난해 7월 IMM<b>인베스트먼트</b>와 <b>스마일게이트인베스트먼트</b>가 투자자로 합류했다. IMM인베와... ",https://economist.co.kr/article/view/ecn202305040044,https://economist.co.kr/article/view/ecn202305040044,2023-05-06 07:01:00,텐센트가 찜한 시프트업 IPO 시동…‘유니콘’ 주관사 누가 될까 [공모꾼]
586,587,"올해에는 프라이머 예비멘토링 기업 선정, <b>스마일게이트인베스트먼트</b> 오렌지플래닛 7기 선정, 연세대학교 예비창업패키지 선정 등의 쾌거를 이뤘다. 2022년 9월 베타 서비스 출시 후 현재까지 코스닥 상장 업체, 중견기업... ",http://www.issuenbiz.com/news/articleView.html?idxno=24382,http://www.issuenbiz.com/news/articleView.html?idxno=24382,2023-05-04 09:14:00,"제조 조달 솔루션 비링커, 동종 업계 최초 총 7400만원 규모 장비 납품 계약 ..."
587,588,"IMM<b>인베스트먼트</b>, <b>스마일게이트인베스트먼트</b> 등 여러 재무적 투자자(FI)도 지분을 보유 중이다. 가장 최근인 2022년 7월 투자자로 참여한 이들 FI는 당시 시프트업의 기업가치를 약 1조원으로 평가했다. 업계에선 이미... ",https://www.thebell.co.kr/free/content/ArticleView.asp?key=202305021043562680107918,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202305021043562680107918,2023-05-04 07:22:00,"[더벨][IPO 모니터]시프트업, 조단위 밸류 가능할까...공모금액 2000억 이상"
588,589,"<b>스마일게이트</b> 계열 벤처캐피탈(VC) <b>스마일게이트인베스트먼트</b>가 해외 전용 블라인드 펀드를 결성한다. 전반적인 투자 심리가 위축된 가운데, 해외 투자를 통해 활로를 모색할 것으로 전망된다. 1일 투자은행(IB) 업계에... ",https://view.asiae.co.kr/article/2023042813014371320,https://view.asiae.co.kr/article/2023042813014371320,2023-05-01 08:02:00,"<b>스마일게이트</b>인베, 인도투자 ‘글로벌펀드’ 결성한다"
589,590,MVP창업투자(현 <b>스마일게이트인베스트먼트</b>) 대표 출신인 송은강 대표이사와 최화진·황태철 파트너 등 3인의 벤처캐피털리스트가 주축이었다. 캡스톤파트너스는 중국 정보기술(IT) 기업 텐센트를 주요 출자자(LP)로... ,https://www.topdaily.kr/articles/93664,https://www.topdaily.kr/articles/93664,2023-04-28 08:20:00,"'초기투자 전문' 캡스톤파트너스, 스팩 상장 추진"
590,591,"회사의 주요 FI는 옥타브벤처스(Octave Ventures), <b>스마일게이트인베스트먼트</b>, 인터베스트, LB<b>인베스트먼트</b>, 한국투자증권, DS자산운용, 동구바이오제약(SI) 등이 있다. 디앤디파마텍은 2021년과 2022년 두 차례 코스닥... ",https://www.thebell.co.kr/free/content/ArticleView.asp?key=202304260856261340106538,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202304260856261340106538,2023-04-27 13:08:00,"[더벨]디앤디파마텍, 4번째 기술이전…GLP-1 경구제 2종"
591,592,시프트업은 지난해 7월 구주거래를 통해 IMM<b>인베스트먼트</b>와 <b>스마일게이트인베스트먼트</b> 등으로부터 투자를 유치한 뒤 지난 2월 중소벤처기업부가 발표한 유니콘 기업(기업가치 1조원 이상)에 신규 편입된 바 있다.... ,https://economist.co.kr/article/view/ecn202304260053,https://economist.co.kr/article/view/ecn202304260053,2023-04-26 17:09:00,"IPO 추진하는 시프트업, 새로운 다크호스로 부상하나"
592,593,"투자사로는 SK증권, <b>스마일게이트 인베스트먼트</b>, 에트리홀딩스 등이 참여했다. 인천TP 관계자는 “스타트업의 혁신 아이디어와 빼어난 기술력을 투자자들에게 알리는 자리였다”며 “사업에 참여하는 스타트업의... ",https://www.viva100.com/main/view.php?key=20230426010008317,https://www.viva100.com/main/view.php?key=20230426010008317,2023-04-26 16:44:00,"인천TP-인천공항공사, 스타트업 IR Day 성료"
593,594,"<b>스마일게이트</b>홀딩스는 지주회사로서 <b>스마일게이트</b>엔터테인먼트(100%)와 <b>스마일게이트</b>RPG(100%), <b>스마일게이트인베스트먼트</b>(99.6%) 같은 핵심 계열사를 거느리고 있다. <b>스마일게이트</b>홀딩스 최대주주는 지분 100%를 소유한... ",https://www.thebell.co.kr/free/content/ArticleView.asp?key=202304202125075520106816,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202304202125075520106816,2023-04-26 13:52:00,"[더벨][<b>스마일게이트</b> 2.0, 10년의 자취]창업자 이혼 리스크, 지배구조 흔드나"
594,595,"투자사로는 SK증권, <b>스마일게이트 인베스트먼트</b>, 에트리홀딩스 등이 참여했다. 인천TP 관계자는 “스타트업의 혁신 아이디어와 빼어난 기술력을 투자자들에게 알리는 자리였다”며 “사업에 참여하는 스타트업의... ",http://kpenews.com/View.aspx?No=2797572,http://kpenews.com/View.aspx?No=2797572,2023-04-26 10:12:00,"인천TP-인천공항공사, 스타트업 IR Day 성료"
595,596,"<b>스마일게이트인베스트먼트</b>는 지난 2020년 한내포티에 40억원(주당 6000원)을 투자했다. 이듬해 시리즈B에서는 KB증권과 한국투자증권 등이 150억원(주당 6300원), 같은 해 프리 IPO(상장전 지분투자)에서는 엠씨파트너스... ",https://dealsite.co.kr/articles/102672,https://dealsite.co.kr/articles/102672,2023-04-26 08:06:00,"한내포티, IPO 무산 위기…FI 어쩌나"
596,597,시프트업은 지난해 7월 구주거래를 통해 IMM<b>인베스트먼트</b>와 <b>스마일게이트인베스트먼트</b> 등으로부터 투자를 유치한 뒤 지난 2월 중소벤처기업부가 발표한 유니콘 기업(기업가치 1조원 이상)에 신규 편입된 바 있다.... ,http://www.newsis.com/view/?id=NISX20230425_0002280432&cID=13008&pID=13100,http://www.newsis.com/view/?id=NISX20230425_0002280432&cID=13008&pID=13100,2023-04-25 18:40:00,"유니콘 게임사 '시프트업', IPO 추진 본격화"
597,598,지난해 7월 구주거래를 통해 IMM<b>인베스트먼트</b>와 <b>스마일게이트인베스트먼트</b> 등으로부터 투자 유치 이후 올해 중소벤처기업부가 발표한 유니콘 기업(기업가치 1조원 이상)에 신규 편입됐다. 앞서 위메이드는 지난 2018년... ,http://theviewers.co.kr/View.aspx?No=2797018,http://theviewers.co.kr/View.aspx?No=2797018,2023-04-25 17:06:00,"시프트업, IPO 본격 추진…위메이드·텐센트, ‘잭팟’ 기대"
598,599,"김 대표 외에 중국 텐센트, 카카오벤처스, 위메이드, IMM<b>인베스트먼트</b>, <b>스마일게이트인베스트먼트</b> 등도 지분을 가지고 있다. IMM<b>인베스트먼트</b>와 <b>스마일게이트인베스트먼트</b>는 지난해 7월 투자 당시 시프트업의... ",https://www.thebell.co.kr/free/content/ArticleView.asp?key=202304241637207000101670,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202304241637207000101670,2023-04-25 15:42:00,"[더벨][IPO 모니터]시프트업, RFP 배포…'한국·미래·NH·KB' 포함 다수 수령"
599,600,"<b>스마일게이트</b>알피지, <b>스마일게이트인베스트먼트</b>, 에스피엠씨, <b>스마일게이트</b> 스토브, 슈퍼크리에이티브, <b>스마일게이트</b> 싱가폴 법인)를 거느린 <b>스마일게이트</b>그룹으로 커졌다. <b>스마일게이트</b>홀딩스가 자회사 지분... ",http://www.womennews.co.kr/news/articleView.html?idxno=235446,http://www.womennews.co.kr/news/articleView.html?idxno=235446,2023-04-25 14:19:00,"[이혼 재산분할 리포트] '재산 10조' 권혁빈, 이혼 소송… <b>스마일게이트</b>홀딩스..."
600,601,"아울러 시프트업의 2대 주주는 중국 게임사 텐센트로 약 20%의 지분을 보유한 것으로 알려졌으며, 카카오벤쳐스, IMM<b>인베스트먼트</b>, 위메이드, <b>스마일게이트인베스트먼트</b> 등도 투자자로 참여한 것으로 알려졌다.",http://www.newsworker.co.kr/news/articleView.html?idxno=202207,http://www.newsworker.co.kr/news/articleView.html?idxno=202207,2023-04-25 08:56:00,"'승리의 여신: 니케' 개발사 시프트업, IPO 본격 시동"
601,602,"중국 텐센트와 카카오벤처스, 위메이드, IMM<b>인베스트먼트</b>, <b>스마일게이트인베스트먼트</b> 등도 지분을 가지고 있다. 김 대표와 임직원들은 작년 7월께 일부 지분을 IMM<b>인베스트먼트</b>와 <b>스마일게이트인베스트먼트</b> 등에... ",https://www.hankyung.com/finance/article/2023042494671,https://www.hankyung.com/finance/article/2023042494671,2023-04-24 18:13:00,"인기 게임 '승리의 여신' 개발한 시프트업, IPO 추진"
602,603,"현재 <b>스마일게이트</b>홀딩스는 <b>스마일게이트</b>엔터테인먼트와 <b>스마일게이트</b>RPG, 싱가포르 소재 <b>스마일게이트인베스트먼트</b>그룹 등 주요 계열사들의 지분을 100% 보유 중이며, <b>스마일게이트인베스트먼트</b> 지분도 99.6% 가지고... ",http://www.ntoday.co.kr/news/articleView.html?idxno=97236,http://www.ntoday.co.kr/news/articleView.html?idxno=97236,2023-04-24 17:16:00,"<b>스마일게이트</b> 권혁빈, '세기의 이혼' 시작…'역대급' 재산 분할 관건"
603,604,"그리고 텐센트가 약 20%의 지분을 보유하며 2대 주주 지위를 지키고 있고, 그 외에 <b>스마일게이트인베스트먼트</b>와 IMM<b>인베스트먼트</b>, 대성창업투자, 위메이드 등에서도 투자를 받아 지분을 보유 중이다. 여기에 사우디... ",http://www.gamevu.co.kr/news/articleView.html?idxno=26893,http://www.gamevu.co.kr/news/articleView.html?idxno=26893,2023-04-24 16:22:00,"시프트업, 상장 주간사 선정 작업 나서며 본격 IPO 추진"
604,605,다른 <b>스마일게이트</b>홀딩스의 주요 종속회사인 <b>스마일게이트인베스트먼트</b>는 지난해 184억원의 매출을 기록했다. 2021년까지만 해도 <b>스마일게이트</b>홀딩스 산하에 이들 회사 외에 <b>스마일게이트</b>메가포트... ,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202304181411561680107054,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202304181411561680107054,2023-04-24 14:48:00,"[더벨][<b>스마일게이트</b> 2.0, 10년의 자취]크로스파이어·로스트아크로 일군 'SK..."
605,606,"이 외에 중국 텐센트와 카카오벤처스, 위메이드, IMM<b>인베스트먼트</b>, <b>스마일게이트인베스트먼트</b> 등도 지분을 가지고 있다. 특히 IMM<b>인베스트먼트</b>와 <b>스마일게이트인베스트먼트</b>는 지난해 7월 투자 당시 시프트업의... ",https://www.donga.com/news/Economy/article/all/20230424/118979961/1,https://www.donga.com/news/Economy/article/all/20230424/118979961/1,2023-04-24 14:36:00,"[이호 기자의 마켓ON]‘승리의 여신 니케’ 구글 매출 1위 시프트업, 상장 본..."
606,607,"시프트업의 최대 주주는 김형태 대표로 총주식의 50% 이상을 보유하고 있으며 중국 텐센트와 카카오벤처스, IMM<b>인베스트먼트</b>, <b>스마일게이트인베스트먼트</b>, 위메이드 등도 투자자로 참여하고 있다. 지난 7월 투자를... ",http://news.einfomax.co.kr/news/articleView.html?idxno=4263581,http://news.einfomax.co.kr/news/articleView.html?idxno=4263581,2023-04-24 13:42:00,"'유니콘' 게임사 시프트업, RFP 배포…상장 본격 추진"
607,608,"한국투자파트너스, <b>스마일게이트인베스트먼트</b>, IMM<b>인베스트먼트</b>, 우리투자벤처스, KB<b>인베스트먼트</b>, 현대차 등 국내 VC, CVC(기업형 벤처캐피털) 17개 사 50여명도 참석했다.",https://www.hankyung.com/it/article/202304236646i,https://www.hankyung.com/it/article/202304236646i,2023-04-23 16:49:00,"카카오VX, 기술탈취 의혹…비대면 진료 재진부터만? [Geeks' Briefing]"
608,609,"미국 실리콘밸리 기반 벤처캐피탈(VC) '굿워터캐피탈'이 주도하고, '<b>스마일게이트인베스트먼트</b>'가 새롭게 참여, 기존 투자사인 '소프트뱅크벤처스'와 '해시드벤처스'도 후속 투자를 진행했습니다. 페이히어의 누적 투자... ",https://www.bloter.net/news/articleView.html?idxno=600897,https://www.bloter.net/news/articleView.html?idxno=600897,2023-04-23 07:01:00,'페이히어'는 커다란 포스기를 어떻게 모바일에 넣었나[넘버스]
609,610,"협의체에는 대신경제연구소, 한국표준협회 등 ESG분야 전문기관과 대성창업투자, <b>스마일게이트인베스트먼트</b>, 신한벤처투자 등 벤처캐피털(VC), 스타트업 식스티헤르츠, 대기업 SK텔레콤이 참여한다. 협의체 SSEMA는... ",https://it.chosun.com/site/data/html_dir/2023/04/21/2023042102953.html,https://it.chosun.com/site/data/html_dir/2023/04/21/2023042102953.html,2023-04-23 06:02:00,"[주간 스타트업 브리핑] 정부, 혁신 벤처·스타트업 자금지원 외"
610,611,"이 회사는 앞서 지난 3월 중순 SK증권, 골든오크<b>인베스트먼트</b>, <b>스마일게이트인베스트먼트</b>, CJ<b>인베스트먼트</b>, BNK투자증권으로부터 197억원 규모의 시리즈C 투자를 유치하며, 총500억원의 누적 신규투자유치액을 기록했다.... ",http://www.the-stock.kr/news/articleView.html?idxno=18198,http://www.the-stock.kr/news/articleView.html?idxno=18198,2023-04-22 21:26:00,투자혹한에도 식지않는 핀테크 투자열기…'지급결제' 스타트업들 잇단 투자유...
611,612,"2019년 시리즈A에는 시너지아이비투자, 데일리파트너스, <b>스마일게이트인베스트먼트</b>, 아주IB투자, 네오플럭스, 신한캐피탈 등이 참여해 83억원을 투자했다. 이후 유한양행(000100)이 시리즈A 라운드 후속 투자 성격으로... ",http://www.edaily.co.kr/news/newspath.asp?newsid=01079126635578744,http://www.edaily.co.kr/news/newspath.asp?newsid=01079126635578744,2023-04-22 09:21:00,투자가뭄이 뭐예요? 러브콜 받는 '알짜' 바이오 기업들[바이오 투자 한파]②
612,613,지주사는 계열사인 <b>스마일게이트</b>엔터테인먼트·<b>스마일게이트</b>알피지·<b>스마일게이트</b>메가포트·에스피엠씨·<b>스마일게이트</b>스토브·<b>스마일게이트인베스트먼트</b>그룹(싱가포르) 지분 전량을 갖고 있고... ,http://www.intn.co.kr/news/articleView.html?idxno=2028411,http://www.intn.co.kr/news/articleView.html?idxno=2028411,2023-04-21 15:38:00,[이슈] 오너 일가의 소송(4)…권혁빈 <b>스마일게이트</b> CVO 이혼소송
613,614,구체적으로 △지주회사(SG홀딩스→<b>스마일게이트</b>홀딩스) △게임 개발(<b>스마일게이트</b>→<b>스마일게이트</b>엔터테인먼트) △글로벌 퍼블리싱(ISG→<b>스마일게이트</b>월드와이드) △투자(MVP창업투자→<b>스마일게이트인베스트먼트</b>)... ,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202304191556245760109611,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202304191556245760109611,2023-04-21 11:52:00,"[더벨][<b>스마일게이트</b> 2.0, 10년의 자취]글로벌 엔터사 목표, 아직은 '미완'"
614,615,"협의체 참여기관 CI 이 협의체에는 ESG 분야 전문기관 '대신경제연구소', '한국표준협회'와 벤처캐피탈 '대성창업투자', '<b>스마일게이트인베스트먼트</b>', '신한벤처투자', 스타트업 '식스티헤르츠', 그리고 대기업... ",https://www.eroun.net/news/articleView.html?idxno=31888,https://www.eroun.net/news/articleView.html?idxno=31888,2023-04-21 00:06:00,"서울창업허브 성수, ESG∙스타트업 전문기관과 손잡는다"
615,616,"이 협의체에는 ESG 분야 전문기관 ‘대신경제연구소’, ‘한국표준협회’와 벤처캐피탈 ‘대성창업투자’, ‘<b>스마일게이트인베스트먼트</b>’, ‘신한벤처투자’, 스타트업 ‘식스티헤르츠’, 그리고 대기업... ",http://www.apparelnews.co.kr/news/news_view/?idx=205386,http://www.apparelnews.co.kr/news/news_view/?idx=205386,2023-04-20 17:54:00,"서울창업허브 성수, ESG∙스타트업 전문기관과 손잡는다"
616,617,"<b>스마일게이트</b> 홀딩스는 계열사 8개(<b>스마일게이트</b> 엔터테인먼트, <b>스마일게이트</b>알피지, <b>스마일게이트인베스트먼트</b>, 에스피엠씨, <b>스마일게이트</b> 스토브, 슈퍼크리에이티브, <b>스마일게이트</b> 싱가폴 법인)의 지분을 80... ",https://shindonga.donga.com/3/all/13/4101919/1,https://shindonga.donga.com/3/all/13/4101919/1,2023-04-20 17:09:00,10조 원 규모 이혼소송 나선 권혁빈 누구?
617,618,이번 투자에는 인비저닝 파트너스와 <b>스마일게이트인베스트먼트</b>가 참여했다. 엔츠는 기업의 탄소 배출량을 효과적으로 측정하고 관리할 수 있는 서비스형 소프트웨어(SaaS)인 '엔스코프'를 개발한 스타트업이다. 개별... ,http://www.impacton.net/news/articleView.html?idxno=6344,http://www.impacton.net/news/articleView.html?idxno=6344,2023-04-20 16:38:00,4월 3주 국내 ESG 이슈 핫클립
618,619,"당시 화이트스타캐피탈과 엠씨파트너스, <b>스마일게이트인베스트먼트</b>, ST리더스프라이빗에쿼티, 해시드, 휴맥스 등이 투자자로 참여했다. 더스윙은 이번 시리즈 C투자로 사업 확장을 꾀하고 있다. 킥보드, 자전거... ",https://www.topdaily.kr/articles/93571,https://www.topdaily.kr/articles/93571,2023-04-20 16:29:00,더스윙 &quot;투자유치 이후 4륜 모빌리티 시장 진입&quot;
619,620,"서울경제진흥원(옛 서울산업진흥원)을 중심으로 하는 SSEMA에는 대신경제연구소뿐 아니라 대성창업투자, <b>스마일게이트인베스트먼트</b>, 신한벤처투자, SK텔레콤, 식스티헤르츠, 한국표준협회 등이 참여한다. SSEMA는... ",https://www.yna.co.kr/view/AKR20230420052200002?input=1195m,https://www.yna.co.kr/view/AKR20230420052200002?input=1195m,2023-04-20 11:15:00,"대신경제硏·서울경제진흥원, 스타트업 ESG 경영협의체 발족"
620,621,"협의체에는 ESG 분야 전문기관 '대신경제연구소', '한국표준협회'와 벤처캐피탈 '대성창업투자', '<b>스마일게이트인베스트먼트</b>', '신한벤처투자', 스타트업 '식스티헤르츠', 그리고 대기업 'SK텔레콤'이 참여한다.... ",http://www.worktoday.co.kr/news/articleView.html?idxno=34816,http://www.worktoday.co.kr/news/articleView.html?idxno=34816,2023-04-20 09:04:00,"서울창업허브 성수, ESG∙스타트업 전문기관과 스타트업 ESG경영지원 협의체 ..."
621,622,"[사진=서울경제진흥원] 이 협의체에는 ESG 분야 전문기관 '대신경제연구소', '한국표준협회'와 벤처캐피탈 '대성창업투자', '<b>스마일게이트인베스트먼트</b>', '신한벤처투자', 스타트업 '식스티헤르츠', 그리고 대기업... ",http://www.enewstoday.co.kr/news/articleView.html?idxno=1655445,http://www.enewstoday.co.kr/news/articleView.html?idxno=1655445,2023-04-20 08:45:00,"서울창업허브 성수, 서울 스타트업 ESG경영 확산 위해 ESG∙스타트업 전문기관..."
622,623,"김 대표 외에 중국 텐센트, 카카오벤처스, 위메이드, IMM<b>인베스트먼트</b>, <b>스마일게이트인베스트먼트</b> 등도 지분을 가지고 있다. IMM<b>인베스트먼트</b>와 <b>스마일게이트인베스트먼트</b>는 지난해 7월 투자 당시 시프트업의... ",https://www.thebell.co.kr/free/content/ArticleView.asp?key=202304181233078080102686,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202304181233078080102686,2023-04-20 07:48:00,"[더벨][IPO 모니터]시프트업, 상장 본격 추진…조만간 RFP 배포"
623,624,"<b>스마일게이트인베스트먼트</b> 등 벤처캐피탈 투자를 받으며 성장한 동구바이오제약은 최근 5년간 20여 기업에 600억원가량을 투자했다. 알츠하이머 치료제 개발사 디앤디파마텍(30억원), 협동 로봇 개발사 로보터스... ",https://view.asiae.co.kr/article/2023041918291447294,https://view.asiae.co.kr/article/2023041918291447294,2023-04-20 06:21:00,늘어나는 제약사 벤처캐피탈…바이오벤처 투자 마중물 기대
624,625,벤처캐피털(VC) 계열사인 <b>스마일게이트인베스트먼트</b>는 매출 184억원을 기록했다. 특히 <b>스마일게이트</b>는 3년 연속 매출 1조원 돌파에 성공했다. 지난 3년간 <b>스마일게이트</b>의 호실적을 이끈 일등공신은 PC MMORPG... ,https://economist.co.kr/article/view/ecn202304190057,https://economist.co.kr/article/view/ecn202304190057,2023-04-19 18:02:00,"<b>스마일게이트</b>, 3년 연속 ‘1조 클럽’ 달성…비결 살펴보니"
625,626,"구영권 <b>스마일게이트인베스트먼트</b> 바이오 부문 대표는 &quot;최근 2~3년간 거래소의 기술특례 상장 심사가 엄격해졌다&quot;며 &quot;코스닥시장은 미국 나스닥처럼 규제보단, 시장 논리로 접근해 좋은 기업을 계속 상장시키는 제도가... ",https://www.hankyung.com/finance/article/202304185609i,https://www.hankyung.com/finance/article/202304185609i,2023-04-19 07:02:00,&quot;앞으로 3~4개월이 스타트업 골든타임...투자회수 시장 살려라&quot; [긱스]
626,627,"텐센트가 취득한 지분은 20% 규모로 알려져 있다.텐센트에 앞서 위메이드, 대성창업투자, <b>스마일게이트인베스트먼트</b>. 아이엠엠<b>인베스트먼트</b> 등이시프트업의 지분을 취득한 바 있다.위메이드가 2018년에 100억원을 투자한... ",https://news.mtn.co.kr/news-detail/2023041903262670203,https://news.mtn.co.kr/news-detail/2023041903262670203,2023-04-19 04:30:00,[단독]&quot;시프트업 창립 10년만에 IPO 추진&quot;...'승리의 여신' 미소짓나
